@relation 'raw_new-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-7,9-18,20-21,23-36,38-39,41-43,45-73,75-76,78-80-weka.filters.unsupervised.attribute.NumericToNominal-R1-weka.filters.unsupervised.attribute.Remove-R1'

@attribute MET numeric
@attribute INSUL numeric
@attribute TAAV numeric
@attribute VELAV numeric
@attribute RH numeric
@attribute dayav_ta numeric
@attribute dayav_rh numeric

@data
?,1.19,22.7,?,35.8,-10.1,51.4
?,0.77,23.8,?,7.4,-10.1,51.4
?,1.21,21.6,?,10.4,-8.15,75.85
?,0.79,23.6,?,10.6,-8.15,75.85
?,0.89,23.6,?,10.6,-8.15,75.85
?,1.34,23.6,?,10.6,-8.15,75.85
?,0.95,23.6,?,10.6,-8.15,75.85
?,0.82,22,?,26.2,-8.15,75.85
?,0.77,21.3,?,34.4,-8.15,75.85
?,1.07,20.6,?,42.3,-8.15,75.85
?,1.2,22,?,26.2,-8.15,75.85
?,1.19,22,?,27.1,-8.15,75.85
?,1.17,22,?,27.1,-8.15,75.85
?,1.19,21.6,?,38.9,-8.15,75.85
?,0.87,22,?,27.1,-8.15,75.85
?,0.65,21.3,?,34.4,-8.15,75.85
?,0.78,21.6,?,10.4,-7.8,76.95
?,0.77,21.6,?,10.4,-7.8,76.95
?,0.6,23.6,?,10.6,-7.8,76.95
?,0.79,23.6,?,10.6,-7.8,76.95
?,0.85,23.6,?,10.6,-7.8,76.95
?,1.21,22.3,?,24.8,-7.8,76.95
?,0.91,22.3,?,25.2,-7.8,76.95
?,0.93,22.3,?,24.8,-7.8,76.95
?,0.77,22,?,29.2,-6.9,79.9
?,0.77,22,?,29.2,-6.9,79.9
?,0.87,23,?,24.6,-6.9,79.9
?,1.06,22,?,24.3,-6.9,79.9
?,0.65,22,?,29.2,-6.9,79.9
?,1.11,21.6,?,11.8,-6.9,80.3
?,0.81,21.6,?,11.8,-6.9,80.3
?,0.82,22.3,?,23.7,-6.9,80.3
?,1.2,22.3,?,23.7,-6.9,80.3
?,0.95,23,?,24.6,-6.9,80.3
?,1.13,23,?,24.6,-6.9,80.3
?,1.17,23,?,24.6,-6.9,80.3
?,0.91,22.3,?,23.7,-6.9,80.3
?,1.21,22,?,11.3,-7.35,82.65
?,1.12,23.2,?,20,-7.35,82.65
?,0.77,22,?,32.3,-7.35,82.65
?,0.92,21.6,?,25.3,-7.35,82.65
?,0.79,20.9,?,28.8,-7.35,82.65
?,0.77,22,?,32.3,-7.35,82.65
?,1.2,22.3,?,33.6,-7.35,82.65
?,0.74,22.7,?,29.7,-7.35,82.65
?,1.13,22.7,?,29.7,-7.35,82.65
?,1.29,21.6,?,25.3,-7.35,82.65
?,1.02,22.7,?,29.7,-7.35,82.65
?,1.54,23.4,?,7.8,-7.35,82.65
?,1.11,22,?,12.2,-6.1,80.2
?,0.85,23.2,?,20.7,-6.1,80.2
?,0.9,22,?,29.3,-6.1,80.2
?,0.6,22.3,?,31.9,-6.1,80.2
?,1.19,22.3,?,12.7,-4.85,78.3
?,0.72,22.3,?,12.7,-4.85,78.3
?,0.61,23.6,?,19.8,-4.85,78.3
?,0.73,23.6,?,19.8,-4.85,78.3
?,0.72,23.6,?,19.8,-4.85,78.3
?,0.77,22.7,?,30.3,-4.85,78.3
?,0.79,21.3,?,27.8,-4.85,78.3
?,1.2,22.7,?,32.6,-4.85,78.3
?,1.29,22,?,24.3,-4.85,78.3
?,0.9,22.7,?,32.6,-4.85,78.3
?,0.9,22,?,28.8,-4.85,78.3
?,0.6,22.7,?,30.3,-4.85,78.3
?,1.11,22,?,13.1,-4.6,78.5
?,0.81,22,?,13.1,-4.6,78.5
?,0.64,22,?,13.1,-4.6,78.5
?,0.61,23.6,?,19,-4.6,78.5
?,0.89,22.7,?,34.7,-4.6,78.5
?,0.92,21.3,?,27.8,-4.6,78.5
?,0.82,22,?,23.8,-4.6,78.5
?,1.13,23,?,29.2,-4.6,78.5
?,0.82,23,?,29.2,-4.6,78.5
?,1.02,23,?,29.2,-4.6,78.5
?,0.79,23,?,29.2,-4.6,78.5
?,1.55,22,?,14.5,-4.45,81.65
?,1.11,22,?,14.5,-4.45,81.65
?,0.9,22,?,14.5,-4.45,81.65
?,1.21,22,?,14.5,-4.45,81.65
?,0.79,22,?,14.5,-4.45,81.65
?,0.77,23.6,?,19,-4.45,81.65
?,0.77,21.3,?,34.4,-4.45,81.65
?,0.77,21.6,?,31.1,-4.45,81.65
?,1.02,21.6,?,31.1,-4.45,81.65
?,1.21,22,?,28.3,-4.45,81.65
?,0.95,22,?,32,-4.45,81.65
?,0.91,23,?,11.1,-4.45,81.65
?,0.81,22.3,?,14.1,-4.05,80.15
?,1.07,23.6,?,19,-4.05,80.15
?,1.39,23.6,?,19,-4.05,80.15
?,0.77,21.6,?,31.8,-4.05,80.15
?,1.14,22.3,?,30.1,-4.05,80.15
?,0.78,21.6,?,31.8,-4.05,80.15
?,0.87,22.3,?,15,-3.3,78.9
?,0.81,22.3,?,15,-3.3,78.9
?,0.81,23.6,?,19,-3.3,78.9
?,1.2,23.6,?,19,-3.3,78.9
?,0.95,23.6,?,19,-3.3,78.9
?,0.77,23.6,?,19,-3.3,78.9
?,1.19,23,?,30.2,-3.3,78.9
?,1.07,23.6,?,19,-3.95,81.25
?,1.21,22,?,15.9,-4.9,66.05
?,0.72,22,?,15.9,-4.9,66.05
?,0.73,23.2,?,18.2,-4.9,66.05
?,0.85,23.2,?,18.2,-4.9,66.05
?,1.21,21.3,?,30.7,-4.9,66.05
?,1.11,22,?,32,-4.9,66.05
?,1.14,22.3,?,13.6,-3.85,55.3
?,0.81,22.3,?,13.6,-3.85,55.3
?,0.61,22.8,?,20.1,-3.85,55.3
?,1.44,22.8,?,20.1,-3.85,55.3
?,1.21,24.8,?,25.3,-3.85,55.3
?,1.11,23.8,?,30.7,-3.85,55.3
?,1.08,22,?,36.1,-3.85,55.3
?,0.79,22,?,36.1,-3.85,55.3
?,1.21,22,?,36.1,-3.85,55.3
?,1.17,23,?,28.4,-3.85,55.3
?,0.77,23,?,28.2,-3.85,55.3
?,0.98,23,?,27.4,-3.85,55.3
?,0.73,23,?,28.4,-3.85,55.3
?,1,23,?,27.4,-3.85,55.3
?,0.57,24.8,?,25.3,-3.85,55.3
?,0.82,24.1,?,10.3,-3.85,55.3
?,1.55,23,?,13.2,-3.4,52.8
?,1.23,23.2,?,20,-3.4,52.8
?,0.85,23.2,?,20,-3.4,52.8
?,0.72,24.8,?,25.3,-3.4,52.8
?,0.88,23,?,27.6,-3.4,52.8
?,0.81,22,?,15,-2.95,87.2
?,0.87,22,?,15,-2.95,87.2
?,0.62,23.2,?,20,-2.95,87.2
?,1.23,23.2,?,20,-2.95,87.2
?,0.99,23.2,?,20,-2.95,87.2
?,0.79,23.2,?,20,-2.95,87.2
?,0.77,23.2,?,20,-2.95,87.2
?,0.66,20.9,?,32.9,-2.95,87.2
?,0.77,22,?,31.3,-2.15,85.5
?,1.21,21.3,?,31.4,-2.15,85.5
?,0.73,22.7,?,29.7,-2.15,85.5
?,0.57,22.3,?,33.6,-2.15,85.5
?,1.22,22.7,?,28.4,-2.15,85.5
?,0.9,22.3,?,17.4,-0.25,84.3
?,0.87,22.3,?,17.4,-0.25,84.3
?,0.85,22.3,?,17.4,-0.25,84.3
?,0.62,23.2,?,20.7,-0.25,84.3
?,0.77,22.3,?,33.4,-0.25,84.3
?,1.55,22,?,27.9,-0.25,84.3
?,1.21,22,?,27.9,-0.25,84.3
?,1.09,22.3,?,37.4,-0.25,84.3
?,1.21,22.7,?,30.4,-0.25,84.3
?,0.62,22.3,?,37.4,-0.25,84.3
?,1.76,22,?,18.4,-0.2,85.2
?,1.11,22,?,18.4,-0.2,85.2
?,0.98,23.8,?,23,-0.2,85.2
?,0.9,23.8,?,23,-0.2,85.2
?,1.22,22.7,?,30.9,-0.2,85.2
?,0.78,22.3,?,33.4,-0.2,85.2
?,0.81,22.3,?,20.8,6.1,64.7
?,1.11,23.6,?,18,6.1,64.7
?,1.21,23.6,?,18,6.1,64.7
?,0.79,23.6,?,18,6.1,64.7
?,1.12,22.3,?,34.2,6.1,64.7
?,0.74,23.4,?,31.8,6.1,64.7
?,0.86,23.4,?,31.8,6.1,64.7
?,0.4,22.7,?,20.9,6.6,62.15
?,0.77,22.7,?,20.9,6.6,62.15
?,0.64,22.7,?,20.9,6.6,62.15
?,0.87,23.6,?,19.8,6.6,62.15
?,0.77,23.6,?,19.8,6.6,62.15
?,1.21,22,?,29.4,6.6,62.15
?,0.79,23.4,?,31.3,6.6,62.15
?,1.12,23.4,?,31.3,6.6,62.15
?,0.79,23.4,?,31.3,6.6,62.15
?,0.81,23.8,?,20.5,8.6,55.6
?,0.74,23.2,?,19.1,8.6,55.6
?,1.54,24.1,?,30.8,8.6,55.6
?,1.17,24.1,?,30.8,8.6,55.6
?,0.87,23,?,29.9,8.4,57.5
?,1.19,22.3,?,21.4,4.85,71.8
?,0.81,22.3,?,21.4,4.85,71.8
?,0.77,22.3,?,21.4,4.85,71.8
?,1.17,23.6,?,19,4.85,71.8
?,0.87,23.6,?,19,4.85,71.8
?,0.85,23.6,?,19,4.85,71.8
?,0.77,23.6,?,19,4.85,71.8
?,0.84,24.1,?,25.8,4.85,71.8
?,0.89,22,?,28.9,4.85,71.8
?,1.2,23,?,33.7,4.85,71.8
?,0.69,23.8,?,30.8,4.85,71.8
?,0.9,23,?,33.7,4.85,71.8
?,0.57,24.1,?,18.4,4.85,71.8
?,0.56,23.6,?,19,5.5,68.75
?,1.11,23.8,?,30.8,5.5,68.75
?,0.91,23,?,33.7,5.5,68.75
?,1.03,23.6,?,19,6.9,64.7
?,0.85,23.6,?,19,6.9,64.7
?,0.77,23.8,?,23,6.9,64.7
?,0.89,23,?,29.8,6.9,64.7
?,1.25,22.3,?,35.8,6.9,64.7
?,0.77,23.8,?,27.2,2.85,88.3
?,0.79,23.8,?,27.2,2.85,88.3
?,0.85,24,?,18.9,3.2,87.2
?,0.95,22.3,?,30.4,3.2,87.2
?,1.11,20.6,?,30.3,2.1,99.75
?,1.11,20.2,?,37,2.1,99.75
?,1.08,20.2,?,37.5,2.1,99.75
?,1.12,20.9,?,37.2,2.1,99.75
?,0.79,20.6,?,29.5,2.1,99.75
?,0.82,20.6,?,30.3,2.1,99.75
?,0.77,19.9,?,34.8,2.3,98.65
?,0.78,20.9,?,28.5,2.3,98.65
?,0.85,20.2,?,32.7,2.3,99.1
?,1.11,20.2,?,32.7,2.3,99.1
?,1.08,20.9,?,31.9,2.3,99.1
?,0.77,20.9,?,31.9,2.3,99.1
?,0.77,20.9,?,31.9,2.3,99.1
?,0.72,22,?,31.1,2.3,99.1
?,0.86,22,?,31.1,2.3,99.1
?,0.9,21.3,?,37.8,2.3,99.1
?,0.82,21.3,?,37.8,2.3,99.1
?,1.06,22,?,27.6,-12.85,55.55
?,0.91,21.3,?,35.1,-12.85,55.55
?,1.21,22,?,27.6,-12.85,55.55
?,0.77,21.3,?,24.3,-12.85,55.55
?,1.12,21.3,?,35.1,-12.85,55.55
?,0.75,22.3,?,30.6,-12.75,54.7
?,0.91,22,?,36.8,-12.1,52.8
?,0.75,22.7,?,33.3,-12.1,52.8
?,1.12,22,?,36.8,-12.1,52.8
?,0.79,22.7,?,33.3,-12.1,52.8
?,0.98,22,?,35,-11.9,52.2
?,0.84,22.7,?,32.2,-11.9,52.2
?,0.7,22.7,?,33.8,-9.8,71.25
?,1.11,22.7,?,20.9,0.45,70.7
?,0.79,22.7,?,20.9,0.45,70.7
?,0.4,22.3,?,21.4,-0.2,73.75
?,0.87,22.7,?,20.9,0.45,70.7
?,0.56,23.6,?,19,0.45,70.7
?,1.44,23.6,?,19,0.45,70.7
?,0.71,23.6,?,19,-3.9,76.1
?,0.87,23.6,?,19,-0.2,73.75
?,0.87,23.6,?,19,-0.2,73.75
?,0.79,23.6,?,18,0.2,71.2
?,0.85,24,?,18.9,0,77.9
?,0.79,21.3,?,24.3,-8.5,63.75
?,0.92,22,?,35,-7.55,60.4
?,1.19,21.3,?,29.4,-10.55,67.4
?,1.19,22,?,24.3,-4.15,73.35
?,0.9,22,?,36.8,-7.75,61
?,1.24,21.6,?,36.2,-8.4,62.9
?,1.34,22.3,?,10.5,-7.35,56.4
?,0.79,23.8,?,27.2,-0.35,79
?,1.22,22.3,?,31.4,0.45,70.7
?,0.88,22.3,?,21.4,-0.2,73.75
?,0.87,22.7,?,20.9,0.45,70.7
?,0.66,23.6,?,19,0.45,70.7
?,0.78,23.2,?,20.7,-1.7,76.9
?,1.31,23.6,?,19,1.85,66.65
?,0.77,22,?,27.6,-8.5,63.75
?,1.21,22.3,?,31.9,0,75.4
?,1.08,22,?,27.9,0,75.4
?,1.21,21.6,?,31.4,-10.55,67.4
?,0.72,22.7,?,33.8,-10.95,69.8
?,1.15,23.8,?,30.8,0.45,70.7
?,0.9,22,?,36.8,-7.75,61
?,1.22,22.3,?,31.4,0.45,70.7
?,1,22.3,?,10.5,-7.35,56.4
?,0.71,23.6,?,19,-3.9,76.1
?,1.21,23.6,?,19,-0.2,73.75
?,0.85,23.6,?,19,-0.2,73.75
?,0.58,23,?,32.7,-7.55,60.4
?,1.24,21.3,?,29.4,-10.55,67.4
?,0.91,22.7,?,32.2,-7.55,60.4
?,0.92,22.7,?,33.3,-7.75,61
?,0.85,24.1,?,18.4,-0.2,73.75
?,0.98,22.7,?,20.9,0.9,71.25
?,0.77,22.3,?,21.4,0.25,74.3
?,0.77,22.7,?,20.9,1.15,69.2
?,0.85,23.6,?,19,0.25,74.3
?,0.77,24,?,18.9,0.45,78.45
?,0.77,22,?,27.6,-8.05,64.3
?,0.89,21.3,?,24.3,-8.05,64.3
?,1.12,21.3,?,29.4,-10.1,67.95
?,1.22,22.3,?,35.8,2.3,67.2
?,0.82,22.7,?,32.2,-7.1,60.95
?,0.86,22.7,?,33.8,-10.5,70.35
?,0.97,22.3,?,31.4,0.9,71.25
?,1.16,21.6,?,36.2,-7.95,63.45
?,1,22.3,?,10.5,-6.9,56.95
?,0.82,22,?,36.8,-7.3,61.55
?,0.79,22,?,30.2,0.45,78.45
?,0.73,22,?,36.8,-7.3,61.55
?,1,22.3,?,10.5,-6.9,56.95
?,0.61,23.6,?,19,0.9,71.25
?,1.11,23.6,?,19,0.25,74.3
?,0.77,22,?,27.6,-8.05,64.3
?,1.08,22,?,27.9,0.45,75.95
?,1.29,22,?,24.3,-3.7,73.9
?,0.77,24,?,18.9,0.45,78.45
?,1.21,23,?,29.9,2.95,64.55
?,1.07,22,?,36.8,-7.3,61.55
?,1.16,21.6,?,36.2,-7.95,63.45
?,1.29,22.7,?,20.9,0.8,71
?,1.11,22.7,?,20.9,0.8,71
?,0.79,22.7,?,20.9,0.8,71
?,0.72,22.3,?,21.4,0.15,74.05
?,1.36,22.3,?,10.5,-7,56.7
?,0.87,22.7,?,20.9,0.8,71
?,0.95,23.6,?,19,0.15,74.05
?,0.85,24,?,18.9,0.35,78.2
?,1.11,22,?,27.6,-8.15,64.05
?,0.85,21.3,?,24.3,-8.15,64.05
?,0.92,22,?,35,-7.2,60.7
?,1.15,22.3,?,35.8,2.2,66.95
?,0.9,22.7,?,32.2,-7.2,60.7
?,1.19,22,?,24.3,-3.8,73.65
?,0.85,22,?,36.8,-7.4,61.3
?,1.22,22.3,?,31.4,0.8,71
?,0.78,24.1,?,29.4,1.05,68.95
?,0.91,22,?,36.8,-7.4,61.3
?,0.75,22.7,?,33.8,-10.6,70.1
?,1.29,23.8,?,30.8,0.8,71
?,0.61,23.6,?,19,0.8,71
?,1.16,23.6,?,19,-3.55,76.4
?,0.85,24,?,18.9,0.35,78.2
?,0.91,22,?,36.8,-7.4,61.3
?,1.11,22,?,27.6,-8.15,64.05
?,1.21,23,?,29.9,2.85,64.3
?,0.79,23.6,?,18,0.55,71.5
?,1.19,22,?,24.3,-3.8,73.65
?,0.85,22,?,36.8,-7.4,61.3
?,0.77,22.7,?,20.9,0.5,68.2
?,0.79,23.6,?,19,0.25,70.25
?,1.07,23.6,?,19,0.25,70.25
?,1.24,22,?,36.8,-7.95,60.55
?,1.09,22.3,?,31.4,0.25,70.25
?,0.57,24.1,?,29.4,0.5,68.2
?,0.79,22.7,?,20.9,0.25,70.25
?,0.78,22.3,?,21.4,-0.4,73.3
?,1,22.3,?,10.5,-7.55,55.95
?,1.2,23.6,?,19,-4.1,75.65
?,0.95,23.6,?,19,-0.4,73.3
?,0.79,23.6,?,18,0,70.75
?,1.17,22.3,?,35.8,1.65,66.2
?,0.9,22.7,?,32.2,-7.75,59.95
?,1.11,22.7,?,20.9,0.75,70.4
?,1.07,22.3,?,21.4,0.1,73.45
?,1.23,23.6,?,19,0.75,70.4
?,0.71,23.6,?,19,-3.6,75.8
?,1.11,23.6,?,19,0.1,73.45
?,1.22,22.3,?,35.8,2.15,66.35
?,1,23.8,?,30.8,0.75,70.4
?,0.86,22,?,36.8,-7.45,60.7
?,0.78,23,?,22.7,-2.4,64
?,1.05,21.6,?,36.2,-8.1,62.6
?,0.77,24.1,?,29.4,1,68.35
?,0.86,24.1,?,18.4,0.1,73.45
?,1.33,22.7,?,20.9,0.75,70.4
?,0.79,22.7,?,20.9,0.75,70.4
?,0.87,22.7,?,20.9,0.75,70.4
?,0.77,23.8,?,23,2.15,66.35
?,1.11,22,?,27.6,-8.2,63.45
?,0.92,21.3,?,24.3,-8.2,63.45
?,1.13,22,?,35,-7.25,60.1
?,0.82,22.7,?,32.2,-7.25,60.1
?,1.56,22.3,?,31.4,0.75,70.4
?,0.71,23.6,?,19,-3.6,75.8
?,0.79,23.6,?,18,0.5,70.9
?,1.19,22,?,24.3,-3.85,73.05
?,0.98,22.7,?,20.9,0.55,70.3
?,0.81,22.3,?,21.4,-0.1,73.35
?,0.61,22.7,?,20.9,0.8,68.25
?,0.95,23.6,?,19,-0.1,73.35
?,0.79,23.6,?,18,0.3,70.8
?,1.11,22,?,27.6,-8.4,63.35
?,0.9,23.8,?,24,0.55,70.3
?,1.14,22.3,?,35.8,1.95,66.25
?,1.35,22.3,?,31.4,0.55,70.3
?,1.28,22.7,?,33.3,-7.65,60.6
?,1.05,21.6,?,36.2,-8.3,62.5
?,0.81,24.1,?,18.4,-0.1,73.35
?,1.11,22.7,?,20.9,0.55,70.3
?,0.94,22.3,?,21.4,-0.1,73.35
?,0.77,23.6,?,19,0.55,70.3
?,0.89,23,?,32.7,-7.45,60
?,0.84,22.7,?,32.2,-7.45,60
?,0.65,23,?,22.7,-2.6,63.9
?,0.48,24.1,?,29.4,0.8,68.25
?,1.31,23.6,?,19,0.75,71.2
?,1.16,23.6,?,19,-3.6,76.6
?,1.29,23.6,?,19,0.1,74.25
?,0.85,24,?,18.9,0.3,78.4
?,0.77,22,?,27.6,-8.2,64.25
?,1.22,22,?,23.8,-3.6,74.05
?,0.9,22,?,36.8,-7.45,61.5
?,0.78,23,?,22.7,-2.4,64.8
?,1.27,22.3,?,31.4,0.75,71.2
?,1.29,22.7,?,20.9,0.75,71.2
?,0.94,22.3,?,21.4,0.1,74.25
?,0.87,22.7,?,20.9,0.75,71.2
?,0.77,22.3,?,21.4,0.1,74.25
?,0.79,22.7,?,20.9,1,69.15
?,1.26,23.6,?,18,0.5,71.7
?,0.98,23.8,?,23,2.15,67.15
?,0.97,22.7,?,32.2,-7.25,60.9
?,0.72,22.7,?,33.8,-10.65,70.3
?,1.29,22.7,?,20.9,0.75,71.2
?,0.77,22.7,?,20.9,0.75,71.2
?,1.11,22.7,?,20.9,0.75,71.2
?,0.94,22.3,?,21.4,0.1,74.25
?,1.34,22.3,?,10.5,-7.05,56.9
?,0.81,22.3,?,21.4,0.1,74.25
?,1.11,23.6,?,19,0.75,71.2
?,0.98,23.8,?,23,2.15,67.15
?,0.77,22,?,27.6,-8.2,64.25
?,1.12,21.3,?,29.4,-10.25,67.9
?,1.2,22,?,23.8,-3.6,74.05
?,0.72,22.7,?,33.8,-10.65,70.3
?,0.87,23.8,?,30.8,0.75,71.2
?,0.87,22.7,?,20.9,0.75,71.2
?,0.82,23.6,?,19,0.75,71.2
?,1.01,23.6,?,19,0.75,71.2
?,0.82,23.6,?,19,-3.6,76.6
?,0.95,23.6,?,19,0.1,74.25
?,0.85,24,?,18.9,0.3,78.4
?,0.85,22.3,?,31.9,0.3,75.9
?,1.36,22.7,?,20.9,0.95,71.5
?,0.98,22.7,?,20.9,0.95,71.5
?,0.87,22.7,?,20.9,0.95,71.5
?,0.97,23.6,?,19,0.95,71.5
?,1.12,23.6,?,19,0.95,71.5
?,1.11,23.6,?,19,0.95,71.5
?,0.98,23.8,?,23,2.35,67.45
?,0.85,22.3,?,31.9,0.5,76.2
?,1.13,23.8,?,27.2,0.15,79.8
?,0.79,22.7,?,33.3,-7.25,61.8
?,1.11,23.6,?,19,0.3,74.55
?,0.75,22,?,36.8,-7.25,61.8
?,0.65,24.1,?,29.4,1.2,69.45
?,1.11,22.7,?,20.9,0.95,71.5
?,0.72,22.3,?,21.4,0.3,74.55
?,1.34,22.3,?,10.5,-6.85,57.2
?,0.75,23.6,?,19,0.95,71.5
?,1.12,23.6,?,19,0.95,71.5
?,1.15,23.6,?,19,-3.4,76.9
?,1.02,23.6,?,19,2.35,67.45
?,1.11,21.6,?,33,-7.05,61.2
?,0.89,23,?,32.7,-7.05,61.2
?,0.79,22.7,?,33.3,-7.25,61.8
?,1.26,21.6,?,36.2,-7.9,63.7
?,0.87,22.7,?,20.9,0.95,71.5
?,1.11,23.6,?,19,0.3,74.55
?,0.79,23.6,?,18,0.7,72
?,0.85,24,?,18.9,0.5,78.7
?,0.77,22,?,27.6,-8,64.55
?,0.75,22,?,36.8,-7.25,61.8
?,0.49,22.7,?,20.9,1.05,68.75
?,1.12,23.6,?,19,-3.55,76.2
?,0.95,23.6,?,19,0.15,73.85
?,0.77,24,?,18.9,0.35,78
?,0.77,21.3,?,24.3,-8.15,63.85
?,1.11,23.8,?,27.2,0,79.1
?,0.87,22.7,?,33.8,-10.6,69.9
?,0.9,22,?,36.8,-7.4,61.1
?,0.78,23,?,22.7,-2.35,64.4
?,0.92,22.7,?,33.3,-7.4,61.1
?,0.73,24.1,?,18.4,0.15,73.85
?,1.36,22.3,?,10.5,-7,56.5
?,0.87,22.7,?,20.9,0.8,70.8
?,0.73,23.6,?,19,0.8,70.8
?,0.79,23.6,?,18,0.55,71.3
?,1.21,22,?,27.9,0.35,75.5
?,1.16,23,?,29.9,2.85,64.1
?,1.02,22.3,?,10.5,-7,56.5
?,1.21,22.7,?,20.9,0.8,70.8
?,0.93,23.6,?,19,0.15,73.85
?,1.21,22,?,27.9,0.35,75.5
?,1.55,21.6,?,31.4,-10.2,67.5
?,0.82,24.1,?,29.4,1.05,68.75
?,0.85,22.3,?,31.9,0.35,75.5
1,0.85016,22.9,0.06,39.84877,-0.555556,83.5
1,0.77358,22.9,0.06,40.444383,-0.555556,83.5
1,0.85016,23.4,0.07,39.809569,-0.555556,83.5
1,0.74076,23.3,0.07,40.548865,-0.555556,83.5
1.2,0.68148,23.8,0.08,40.263985,-0.555556,83.5
1,0.77358,23.9,0.09,40.529292,-0.555556,83.5
1,1.27476,22.8,0.07,37.682441,-0.555556,83.5
1,1.10172,22.9,0.08,37.284838,-0.555556,83.5
1.2,0.85452,22.9,0.1,37.287781,-0.555556,83.5
1,0.8916,22.8,0.06,36.309213,-0.555556,83.5
1.2,1.18824,23,0.09,36.952362,-0.555556,83.5
1,0.97812,23.4,0.13,37.284781,-0.555556,83.5
1,0.92868,23,0.13,38.590046,-0.555556,83.5
1.2,0.91632,23,0.07,38.384155,-0.555556,83.5
1,0.85016,22.5,0.06,36.895851,-0.555556,83.5
1,0.77358,22.8,0.06,37.598766,-0.555556,83.5
1,0.74076,23.1,0.06,38.046438,-0.555556,83.5
1,0.85016,23.5,0.09,38.186862,-0.555556,83.5
1,0.79546,23.8,0.1,37.758569,-0.555556,83.5
1,0.68148,23.7,0.07,38.569907,-0.555556,83.5
1,1.10172,22.8,0.06,36.064359,-0.555556,83.5
1.2,1.27476,22.8,0.07,35.902935,-0.555556,83.5
1.2,0.85016,23.7,0.08,38.506976,1.944444,90.5
1,0.84216,23.9,0.09,38.221502,1.944444,90.5
1,0.79546,24.1,0.09,37.997716,1.944444,90.5
1.2,0.85016,23.7,0.08,38.881931,1.944444,90.5
1,0.77358,23.4,0.09,39.284625,1.944444,90.5
1.2,1.12644,22.9,0.08,36.960032,1.944444,90.5
1,0.85452,23,0.15,36.810931,1.944444,90.5
1,1.03992,23,0.09,36.882177,1.944444,90.5
1,0.768,23,0.09,37.007565,1.944444,90.5
1,0.74076,23.4,0.11,37.948499,1.944444,90.5
1,0.79272,22.4,0.06,36.448638,1.944444,90.5
1,1.10172,23,0.06,36.001244,1.944444,90.5
1.2,0.87924,23.5,0.09,35.908646,1.944444,90.5
1.2,0.85452,23.2,0.09,36.740992,1.944444,90.5
1.4,0.85452,22.1,0.1,33.935026,1.944444,90.5
1,1.12644,22.5,0.07,34.782116,1.944444,90.5
1,1.03992,22.6,0.07,35.008181,1.944444,90.5
1.2,0.768,22.7,0.07,35.223951,1.944444,90.5
1,0.85016,23.4,0.07,36.043207,1.944444,90.5
1.2,0.85016,23.7,0.08,36.355657,1.944444,90.5
1,0.79546,23.9,0.11,36.714901,1.944444,90.5
1.4,0.74076,23.5,0.09,37.685251,1.944444,90.5
1.2,0.77358,23.5,0.06,37.946138,1.944444,90.5
1,0.84216,23.9,0.12,37.438989,1.944444,90.5
1,1.1388,22.7,0.1,36.050711,1.944444,90.5
1,0.87924,23.1,0.13,35.518687,1.944444,90.5
1,1.10172,23.1,0.07,36.454855,1.944444,90.5
1.4,0.79272,23,0.06,36.967076,1.944444,90.5
1,0.91632,23,0.13,38.303562,0.277778,82
1,0.69384,22.7,0.05,39.383656,0.277778,82
1,0.81744,22.8,0.08,38.799035,0.277778,82
1,0.96576,23.1,0.08,38.304951,0.277778,82
1,0.96576,23,0.07,37.670346,0.277778,82
1,1.02756,23.5,0.08,36.434516,0.277778,82
1,0.79546,23.8,0.08,36.565107,0.277778,82
1.2,0.85016,23.7,0.1,36.951386,0.277778,82
1,0.77358,23.5,0.07,37.742468,0.277778,82
1,0.74076,23.6,0.06,37.969603,0.277778,82
1.2,0.8298,23,0.1,35.640995,0.277778,82
1.2,0.768,23.1,0.07,35.489648,0.277778,82
1,0.79272,23,0.08,35.541083,0.277778,82
1,0.81744,22.4,0.09,36.427664,0.277778,82
1,0.69384,22.6,0.06,36.809061,0.277778,82
1,0.91632,23.3,0.07,35.71981,0.277778,82
1.2,0.84216,22.7,0.06,38.914017,0.555556,80.5
1,0.66912,22.7,0.08,38.865869,0.555556,80.5
1,0.81744,22.9,0.1,38.474943,0.555556,80.5
1,0.8916,22.6,0.07,39.526569,0.555556,80.5
1.2,0.87924,22.9,0.06,38.656274,0.555556,80.5
1,0.85016,22.9,0.05,37.883944,0.555556,80.5
1.2,0.81744,22.7,0.1,36.23136,0.555556,80.5
1,0.92868,22.8,0.13,36.225636,0.555556,80.5
1,0.81744,23.7,0.09,35.981858,0.555556,80.5
1.2,0.85016,23.7,0.07,36.575372,0.555556,80.5
1.4,0.74076,23.5,0.06,37.315776,0.555556,80.5
1,0.77358,23.4,0.06,37.699669,0.555556,80.5
1,0.79546,23.8,0.08,37.462237,0.555556,80.5
1,0.85016,23.7,0.07,37.868265,0.555556,80.5
1.2,0.94104,22.9,0.08,35.69386,0.555556,80.5
1.382253,0.87,20.9,0.14,41,12.96,84.235
1.032423,0.59,20.9,0.14,41,12.96,84.235
1.58157,0.51,20.9,0.14,41,12.96,84.235
1.191638,0.97,20.8,0.14,40,12.96,84.235
